sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
31,SAT-2,536.6252906908435,0.005982225200312531,0.03082598865822195,True
31,SAT-3,462.2656360473018,0.011207241060769268,0.032608427914811014,True
32,SAT-1,408.69066756611556,0.005806188555281989,0.02472705279445401,True
32,SAT-2,356.7096931756818,0.0037522100167554496,0.020266547663777758,True
32,SAT-3,439.57059913220115,0.011222587673935587,0.031573078374500456,True
33,SAT-1,448.82227975573534,0.004203558090870034,0.024982367338820744,True
33,SAT-2,475.3092560613777,0.01780836689518094,0.03981342504617065,True
33,SAT-3,221.71811714589356,0.007418555806530499,0.01768328345217372,True
34,SAT-1,466.21623508878395,0.005309808388679582,0.026893893346493652,True
34,SAT-2,327.18366895791564,0.00903799525994067,0.02418538734132565,True
34,SAT-3,292.2177520556827,0.012195021555534095,0.025723621187741626,True
35,SAT-1,531.9888850593309,0.006786341557784455,0.031415456606827555,True
35,SAT-2,475.0192482274427,0.008692683578353387,0.030684315440734994,True
35,SAT-3,625.1772918897707,0.00465011216367511,0.03359350530672005,True
36,SAT-1,177.20752791496858,0.006039329255357128,0.014243381473642711,True
36,SAT-2,439.412752977869,0.009085361921308203,0.029428544929542878,True
36,SAT-3,200.6389220408388,0.005191534726019934,0.014480373709392098,True
37,SAT-1,173.81141849286794,0.009967807984613032,0.018014632914838402,True
37,SAT-2,673.5588604654449,0.004531985365621815,0.03571526594272575,True
37,SAT-3,282.91613952024346,0.010524686734082927,0.02362265615631642,True
38,SAT-1,607.6321157531056,0.0026215778390728597,0.030752694309124046,True
38,SAT-2,732.1650143348776,0.005848626028116136,0.03974515446954566,True
38,SAT-3,783.0771407440564,0.005595110016726456,0.0418486813474698,True
39,SAT-1,34.53231150292556,0.005047029661293863,0.006645747786429306,True
39,SAT-2,183.56853607640767,0.012355906186436678,0.0208544495233074,True
39,SAT-3,325.8551911665385,0.008015390863657837,0.023101279343590173,True
40,SAT-1,135.47664357479965,0.004958735896596833,0.011230802728763483,True
40,SAT-2,491.619057397424,0.003614893601207046,0.026375035147384086,True
40,SAT-3,267.1079022257321,0.012247847080654904,0.024613953665179537,True
41,SAT-1,311.9334150860485,0.005865170725482491,0.020306532535021772,True
41,SAT-2,557.193759004475,0.011266894510665898,0.03706290187198419,True
41,SAT-3,435.9612286588141,0.001551150859567566,0.021734541075253404,True
42,SAT-1,585.1888393274777,0.010885256511433182,0.037977332406223814,True
42,SAT-2,529.9417703101301,0.013057086528295661,0.03759142774635724,True
42,SAT-3,343.769524385295,0.006596836423988837,0.022512092182567306,True
43,SAT-1,687.5408308655481,0.012774788594508906,0.04460538261606206,True
43,SAT-2,608.7884727781891,0.007117591137746776,0.03530224265525553,True
43,SAT-3,98.68778523861322,0.0103164916574588,0.014885370603690894,True
44,SAT-1,526.0543429758342,0.009126973382341539,0.03348134111270423,True
44,SAT-2,598.8560449042903,0.006428850536236016,0.03415366742995316,True
44,SAT-3,519.3327655812083,0.003739669905920763,0.027782853497643367,True
45,SAT-1,691.6025889966436,0.013040948729514244,0.04505958710898848,True
45,SAT-2,278.6295800074019,0.006772897748176114,0.019672415341111388,True
45,SAT-3,613.3162179628298,0.009598852376289047,0.037993121726420054,True
46,SAT-1,263.26267329378646,0.007088471909066408,0.019276558635630596,True
46,SAT-2,500.79985025715723,0.008146588219437326,0.031331766472083494,True
