time_utc,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:40:27Z,6841.0274,0.00624485737,97.7,350.983817,217.345984,180
2026-03-21T07:40:28Z,6841.0274,0.00624485737,97.7,350.983817,217.409123,180
2026-03-21T07:40:29Z,6841.0274,0.00624485737,97.7,350.983817,217.472261,180
2026-03-21T07:40:30Z,6841.0274,0.00624485737,97.7,350.983817,217.5354,179.999999
2026-03-21T07:40:31Z,6841.0274,0.00624485737,97.7,350.983817,217.598538,180
2026-03-21T07:40:32Z,6841.0274,0.00624485737,97.7,350.983817,217.661676,180
2026-03-21T07:40:33Z,6841.0274,0.00624485737,97.7,350.983817,217.724815,179.999999
2026-03-21T07:40:34Z,6841.0274,0.00624485737,97.7,350.983817,217.787953,180
2026-03-21T07:40:35Z,6841.0274,0.00624485737,97.7,350.983817,217.851092,180
2026-03-21T07:40:36Z,6841.0274,0.00624485737,97.7,350.983817,217.91423,180
2026-03-21T07:40:37Z,6841.0274,0.00624485737,97.7,350.983817,217.977369,180
2026-03-21T07:40:38Z,6841.0274,0.00624485737,97.7,350.983817,218.040507,180.000001
2026-03-21T07:40:39Z,6841.0274,0.00624485737,97.7,350.983817,218.103646,180
2026-03-21T07:40:40Z,6841.0274,0.00624485737,97.7,350.983817,218.166784,180.000001
2026-03-21T07:40:41Z,6841.0274,0.00624485737,97.7,350.983817,218.229922,180.000001
2026-03-21T07:40:42Z,6841.0274,0.00624485737,97.7,350.983817,218.293061,180
2026-03-21T07:40:43Z,6841.0274,0.00624485737,97.7,350.983817,218.356199,180
2026-03-21T07:40:44Z,6841.0274,0.00624485737,97.7,350.983817,218.419338,180
2026-03-21T07:40:45Z,6841.0274,0.00624485737,97.7,350.983817,218.482476,180
2026-03-21T07:40:46Z,6841.0274,0.00624485737,97.7,350.983817,218.545615,180
2026-03-21T07:40:47Z,6841.0274,0.00624485737,97.7,350.983817,218.608753,180
2026-03-21T07:40:48Z,6841.0274,0.00624485737,97.7,350.983817,218.671891,180
2026-03-21T07:40:49Z,6841.0274,0.00624485737,97.7,350.983817,218.73503,179.999999
2026-03-21T07:40:50Z,6841.0274,0.00624485737,97.7,350.983817,218.798168,180
2026-03-21T07:40:51Z,6841.0274,0.00624485737,97.7,350.983817,218.861307,180
2026-03-21T07:40:52Z,6841.0274,0.00624485737,97.7,350.983817,218.924445,180
2026-03-21T07:40:53Z,6841.0274,0.00624485737,97.7,350.983817,218.987584,180
2026-03-21T07:40:54Z,6841.0274,0.00624485737,97.7,350.983817,219.050722,180.000001
2026-03-21T07:40:55Z,6841.0274,0.00624485737,97.7,350.983817,219.11386,179.999999
2026-03-21T07:40:56Z,6841.0274,0.00624485737,97.7,350.983817,219.176999,180
2026-03-21T07:40:57Z,6841.0274,0.00624485737,97.7,350.983817,219.240137,180
2026-03-21T07:40:58Z,6841.0274,0.00624485737,97.7,350.983817,219.303276,180
2026-03-21T07:40:59Z,6841.0274,0.00624485737,97.7,350.983817,219.366414,180
2026-03-21T07:41:00Z,6841.0274,0.00624485737,97.7,350.983817,219.429553,180
2026-03-21T07:41:01Z,6841.0274,0.00624485737,97.7,350.983817,219.492691,180
2026-03-21T07:41:02Z,6841.0274,0.00624485737,97.7,350.983817,219.555829,180.000001
2026-03-21T07:41:03Z,6841.0274,0.00624485737,97.7,350.983817,219.618968,180
2026-03-21T07:41:04Z,6841.0274,0.00624485737,97.7,350.983817,219.682106,180
2026-03-21T07:41:05Z,6841.0274,0.00624485737,97.7,350.983817,219.745245,180
2026-03-21T07:41:06Z,6841.0274,0.00624485737,97.7,350.983817,219.808383,179.999999
2026-03-21T07:41:07Z,6841.0274,0.00624485737,97.7,350.983817,219.871522,180
2026-03-21T07:41:08Z,6841.0274,0.00624485737,97.7,350.983817,219.93466,180
2026-03-21T07:41:09Z,6841.0274,0.00624485737,97.7,350.983817,219.997799,180
2026-03-21T07:41:10Z,6841.0274,0.00624485737,97.7,350.983817,220.060937,180
2026-03-21T07:41:11Z,6841.0274,0.00624485737,97.7,350.983817,220.124075,180
2026-03-21T07:41:12Z,6841.0274,0.00624485737,97.7,350.983817,220.187214,180
2026-03-21T07:41:13Z,6841.0274,0.00624485737,97.7,350.983817,220.250352,180
2026-03-21T07:41:14Z,6841.0274,0.00624485737,97.7,350.983817,220.313491,180
2026-03-21T07:41:15Z,6841.0274,0.00624485737,97.7,350.983817,220.376629,179.999999
2026-03-21T07:41:16Z,6841.0274,0.00624485737,97.7,350.983817,220.439768,180
2026-03-21T07:41:17Z,6841.0274,0.00624485737,97.7,350.983817,220.502906,179.999999
2026-03-21T07:41:18Z,6841.0274,0.00624485737,97.7,350.983817,220.566044,180
2026-03-21T07:41:19Z,6841.0274,0.00624485737,97.7,350.983817,220.629183,180
2026-03-21T07:41:20Z,6841.0274,0.00624485737,97.7,350.983817,220.692321,180
2026-03-21T07:41:21Z,6841.0274,0.00624485737,97.7,350.983817,220.75546,180
2026-03-21T07:41:22Z,6841.0274,0.00624485737,97.7,350.983817,220.818598,180
2026-03-21T07:41:23Z,6841.0274,0.00624485737,97.7,350.983817,220.881737,180.000001
2026-03-21T07:41:24Z,6841.0274,0.00624485737,97.7,350.983817,220.944875,180
2026-03-21T07:41:25Z,6841.0274,0.00624485737,97.7,350.983817,221.008013,179.999999
2026-03-21T07:41:26Z,6841.0274,0.00624485737,97.7,350.983817,221.071152,180.000001
2026-03-21T07:41:27Z,6841.0274,0.00624485737,97.7,350.983817,221.13429,180
2026-03-21T07:41:28Z,6841.0274,0.00624485737,97.7,350.983817,221.197429,180
2026-03-21T07:41:29Z,6841.0274,0.00624485737,97.7,350.983817,221.260567,179.999999
2026-03-21T07:41:30Z,6841.0274,0.00624485737,97.7,350.983817,221.323706,180
2026-03-21T07:41:31Z,6841.0274,0.00624485737,97.7,350.983817,221.386844,180
2026-03-21T07:41:32Z,6841.0274,0.00624485737,97.7,350.983817,221.449982,180.000001
2026-03-21T07:41:33Z,6841.0274,0.00624485737,97.7,350.983817,221.513121,180.000001
2026-03-21T07:41:34Z,6841.0274,0.00624485737,97.7,350.983817,221.576259,180
2026-03-21T07:41:35Z,6841.0274,0.00624485737,97.7,350.983817,221.639398,180
2026-03-21T07:41:36Z,6841.0274,0.00624485737,97.7,350.983817,221.702536,180
2026-03-21T07:41:37Z,6841.0274,0.00624485737,97.7,350.983817,221.765675,180
2026-03-21T07:41:38Z,6841.0274,0.00624485737,97.7,350.983817,221.828813,180
2026-03-21T07:41:39Z,6841.0274,0.00624485737,97.7,350.983817,221.891951,180
2026-03-21T07:41:40Z,6841.02945,0.00626881569,97.7,350.983817,226.965941,174.92611
