time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:41:09Z,434.388852,1185.56164
2026-03-21T07:41:10Z,441.427625,1192.20486
2026-03-21T07:41:11Z,448.466472,1198.8523
2026-03-21T07:41:12Z,455.505384,1205.50391
2026-03-21T07:41:13Z,462.544349,1212.15958
2026-03-21T07:41:14Z,469.583362,1218.81927
2026-03-21T07:41:15Z,476.622415,1225.48291
2026-03-21T07:41:16Z,483.661502,1232.15042
2026-03-21T07:41:17Z,490.700617,1238.82174
2026-03-21T07:41:18Z,497.739752,1245.49682
2026-03-21T07:41:19Z,504.778906,1252.17559
2026-03-21T07:41:20Z,511.818068,1258.85799
2026-03-21T07:41:21Z,518.857234,1265.54395
2026-03-21T07:41:22Z,525.8964,1272.23342
2026-03-21T07:41:23Z,532.935562,1278.92634
2026-03-21T07:41:24Z,539.974716,1285.62266
2026-03-21T07:41:25Z,547.013856,1292.32232
2026-03-21T07:41:26Z,554.052979,1299.02527
2026-03-21T07:41:27Z,561.092085,1305.73147
2026-03-21T07:41:28Z,568.131164,1312.44084
2026-03-21T07:41:29Z,575.170215,1319.15334
2026-03-21T07:41:30Z,582.209236,1325.86892
2026-03-21T07:41:31Z,589.248223,1332.58755
2026-03-21T07:41:32Z,596.287173,1339.30915
2026-03-21T07:41:33Z,603.326084,1346.0337
2026-03-21T07:41:34Z,610.364955,1352.76115
2026-03-21T07:41:35Z,617.403779,1359.49145
2026-03-21T07:41:36Z,624.442556,1366.22455
2026-03-21T07:41:37Z,631.481284,1372.96041
2026-03-21T07:41:38Z,638.51996,1379.69899
2026-03-21T07:41:39Z,645.558582,1386.44025
2026-03-21T07:41:40Z,652.597148,1393.18415
