time_utc,max_ground_distance_km,min_command_distance_km
2026-03-14T12:26:10Z,8397.97743,8392.49789
2026-03-14T12:27:10Z,8164.30528,8158.81328
2026-03-14T12:28:10Z,7937.2444,7931.74077
2026-03-14T12:29:10Z,7717.59236,7712.07859
2026-03-14T12:30:10Z,7506.18494,7500.66328
2026-03-14T12:31:10Z,7303.89467,7298.36824
2026-03-14T12:32:10Z,7111.62725,7106.10011
2026-03-14T12:33:10Z,6930.31539,6924.79264
2026-03-14T12:34:10Z,6760.90977,6755.39763
2026-03-14T12:35:10Z,6604.36656,6598.87239
2026-03-14T12:36:10Z,6461.63147,6456.16379
2026-03-14T12:37:10Z,6333.62013,6328.18855
2026-03-14T12:38:10Z,6221.19552,6215.81066
2026-03-14T12:39:10Z,6125.14288,6119.81617
2026-03-14T12:40:10Z,6046.14361,6040.88704
2026-03-14T12:41:10Z,5984.74985,5979.57566
2026-03-14T12:42:10Z,5941.36164,5936.28196
2026-03-14T12:43:10Z,5916.20889,5911.23532
2026-03-14T12:44:10Z,5909.33976,5904.483
2026-03-14T12:45:10Z,5920.61692,5915.83358
2026-03-14T12:46:10Z,5949.72209,5944.82251
2026-03-14T12:47:10Z,5996.16845,5991.16501
2026-03-14T12:48:10Z,6059.3197,6054.22491
2026-03-14T12:49:10Z,6138.41408,6133.24019
2026-03-14T12:50:10Z,6232.59101,6227.34974
2026-03-14T12:51:10Z,6340.91844,6335.62069
2026-03-14T12:52:10Z,6462.41895,6457.07464
2026-03-14T12:53:10Z,6596.09328,6590.71126
2026-03-14T12:54:10Z,6740.94031,6735.52833
2026-03-14T12:55:10Z,6895.97326,6890.53793
2026-03-14T12:56:10Z,7060.23178,7054.77865
2026-03-14T12:57:10Z,7232.79054,7227.32415
2026-03-14T12:58:10Z,7412.76443,7407.28846
2026-03-14T12:59:10Z,7599.31123,7593.8285
2026-03-14T13:00:10Z,7791.63189,7786.14455
2026-03-14T13:01:10Z,7988.9693,7983.47891
2026-03-14T13:02:10Z,8190.60579,8185.11337
2026-03-14T13:03:10Z,8395.8597,8390.36587
2026-03-14T13:04:10Z,8604.0815,8598.58653
2026-03-14T13:05:10Z,8814.64954,8809.15344
2026-03-14T13:06:10Z,9026.96571,9021.46832
2026-03-14T13:07:10Z,9240.45112,9234.95212
2026-03-14T13:08:10Z,9454.54188,9449.04088
2026-03-14T13:09:10Z,9668.68509,9663.18166
2026-03-14T13:10:10Z,9882.33506,9876.82881
