sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
54,SAT-2,427.27547086179567,0.007617675292446879,0.027398947091604085,True
54,SAT-3,180.73080911250239,0.014937167692031935,0.023304334780573713,True
55,SAT-1,499.81862023445547,0.002539021941893613,0.02567877287867396,True
55,SAT-2,338.5112668323407,0.00903350354930146,0.02470532145820612,True
55,SAT-3,303.9886901938544,0.015203562781128048,0.02927711325306575,True
56,SAT-1,675.9623228789022,0.008620014428301207,0.03991456641343557,True
56,SAT-2,522.0082818384692,0.009687217915828607,0.03385426800094292,True
56,SAT-3,493.59732177878504,0.013718406722537668,0.0365701345826666,True
57,SAT-1,646.0974353129045,0.003115739063603231,0.03302765736512659,True
57,SAT-2,642.5055329120247,0.010134585940673208,0.039880212464378055,True
57,SAT-3,204.9512599141415,0.01133869993792513,0.02082718419320946,True
58,SAT-1,684.2371029314705,0.008157132470904157,0.0398347761251389,True
58,SAT-2,609.0973506817633,0.006939595799024547,0.03513854721947655,True
58,SAT-3,695.0654491423181,0.007113532227308522,0.03929248820611955,True
59,SAT-1,188.81964830197194,0.008485625243654763,0.017227275628005315,True
59,SAT-2,542.3301415914692,0.012251973147079424,0.037359850072610404,True
59,SAT-3,180.77673527130924,0.0075351562070838035,0.015904449506681455,True
60,SAT-1,234.35617522726116,0.013925242546258345,0.02477506547344636,True
60,SAT-2,414.3676759133567,0.004625085956445258,0.023808774656137698,True
60,SAT-3,364.76709156387983,0.006919457919258605,0.023806823269438226,True
61,SAT-1,568.6875105711895,0.009487793710186463,0.035815919199593385,True
61,SAT-2,304.59466793570175,0.011973334882119414,0.026074939879142646,True
61,SAT-3,295.07523144008354,0.009785655720083362,0.023446546064531674,True
62,SAT-1,221.3934292333478,0.005467841414733516,0.01571753721257369,True
62,SAT-2,442.9609449950692,0.00815822044021066,0.02866567159738979,True
62,SAT-3,448.6883782636073,0.004350539667387102,0.025123149772183734,True
63,SAT-1,189.05475346576458,0.0064252778758403335,0.015177812758514618,True
