time_iso,relative_cross_track_km
2026-03-21T11:17:10Z,0.121541
2026-03-21T11:18:10Z,0.132456
2026-03-21T11:19:10Z,0.142798
2026-03-21T11:20:10Z,0.152519
2026-03-21T11:21:10Z,0.161573
2026-03-21T11:22:10Z,0.169918
2026-03-21T11:23:10Z,0.177515
2026-03-21T11:24:10Z,0.184330
2026-03-21T11:25:10Z,0.190330
2026-03-21T11:26:10Z,0.195488
2026-03-21T11:27:10Z,0.199782
2026-03-21T11:28:10Z,0.203190
2026-03-21T11:29:10Z,0.205699
2026-03-21T11:30:10Z,0.207298
2026-03-21T11:31:10Z,0.207980
2026-03-21T11:32:10Z,0.207744
2026-03-21T11:33:10Z,0.206592
2026-03-21T11:34:10Z,0.204530
2026-03-21T11:35:10Z,0.201571
2026-03-21T11:36:10Z,0.197728
2026-03-21T11:37:10Z,0.193022
2026-03-21T11:38:10Z,0.187476
2026-03-21T11:39:10Z,0.181116
2026-03-21T11:40:10Z,0.173974
2026-03-21T11:41:10Z,0.166083
2026-03-21T11:42:10Z,0.157480
2026-03-21T11:43:10Z,0.148207
2026-03-21T11:44:10Z,0.138306
2026-03-21T11:45:10Z,0.127823
2026-03-21T11:46:10Z,0.116806
2026-03-21T11:47:10Z,0.105305
2026-03-21T11:48:10Z,0.093372
2026-03-21T11:49:10Z,0.081060
2026-03-21T11:50:10Z,0.068425
2026-03-21T11:51:10Z,0.055522
2026-03-21T11:52:10Z,0.042409
2026-03-21T11:53:10Z,0.029142
2026-03-21T11:54:10Z,0.015781
2026-03-21T11:55:10Z,0.002382
2026-03-21T11:56:10Z,-0.010996
2026-03-21T11:57:10Z,-0.024296
2026-03-21T11:58:10Z,-0.037461
2026-03-21T11:59:10Z,-0.050433
2026-03-21T12:00:10Z,-0.063160
2026-03-21T12:01:10Z,-0.075585
2026-03-21T12:02:10Z,-0.087657
2026-03-21T12:03:10Z,-0.099324
2026-03-21T12:04:10Z,-0.110537
2026-03-21T12:05:10Z,-0.121250
2026-03-21T12:06:10Z,-0.131416
2026-03-21T12:07:10Z,-0.140993
2026-03-21T12:08:10Z,-0.149941
2026-03-21T12:09:10Z,-0.158223
2026-03-21T12:10:10Z,-0.165802
2026-03-21T12:11:10Z,-0.172648
2026-03-21T12:12:10Z,-0.178732
2026-03-21T12:13:10Z,-0.184026
2026-03-21T12:14:10Z,-0.188510
2026-03-21T12:15:10Z,-0.192164
2026-03-21T12:16:10Z,-0.194971
2026-03-21T12:17:10Z,-0.196921
2026-03-21T12:18:10Z,-0.198002
2026-03-21T12:19:10Z,-0.198212
2026-03-21T12:20:10Z,-0.197547
2026-03-21T12:21:10Z,-0.196010
2026-03-21T12:22:10Z,-0.193606
2026-03-21T12:23:10Z,-0.190344
2026-03-21T12:24:10Z,-0.186238
2026-03-21T12:25:10Z,-0.181303
2026-03-21T12:26:10Z,-0.175560
2026-03-21T12:27:10Z,-0.169031
2026-03-21T12:28:10Z,-0.161743
2026-03-21T12:29:10Z,-0.153726
2026-03-21T12:30:10Z,-0.145013
2026-03-21T12:31:10Z,-0.135641
2026-03-21T12:32:10Z,-0.125648
2026-03-21T12:33:10Z,-0.115077
2026-03-21T12:34:10Z,-0.103972
2026-03-21T12:35:10Z,-0.092381
2026-03-21T12:36:10Z,-0.080353
2026-03-21T12:37:10Z,-0.067939
2026-03-21T12:38:10Z,-0.055194
2026-03-21T12:39:10Z,-0.042173
2026-03-21T12:40:10Z,-0.028933
2026-03-21T12:41:10Z,-0.015532
2026-03-21T12:42:10Z,-0.002030
2026-03-21T12:43:10Z,0.011514
2026-03-21T12:44:10Z,0.025038
2026-03-21T12:45:10Z,0.038481
2026-03-21T12:46:10Z,0.051784
2026-03-21T12:47:10Z,0.064885
2026-03-21T12:48:10Z,0.077724
2026-03-21T12:49:10Z,0.090243
2026-03-21T12:50:10Z,0.102385
2026-03-21T12:51:10Z,0.114092
2026-03-21T12:52:10Z,0.125311
2026-03-21T12:53:10Z,0.135989
2026-03-21T12:54:10Z,0.146078
2026-03-21T12:55:10Z,0.155530
2026-03-21T12:56:10Z,0.164301
2026-03-21T12:57:10Z,0.172350
2026-03-21T12:58:10Z,0.179640
2026-03-21T12:59:10Z,0.186137
2026-03-21T13:00:10Z,0.191812
2026-03-21T13:01:10Z,0.196638
2026-03-21T13:02:10Z,0.200593
2026-03-21T13:03:10Z,0.203660
2026-03-21T13:04:10Z,0.205826
2026-03-21T13:05:10Z,0.207081
2026-03-21T13:06:10Z,0.207421
2026-03-21T13:07:10Z,0.206845
2026-03-21T13:08:10Z,0.205358
2026-03-21T13:09:10Z,0.202968
2026-03-21T13:10:10Z,0.199688
2026-03-21T13:11:10Z,0.195534
2026-03-21T13:12:10Z,0.190526
2026-03-21T13:13:10Z,0.184691
2026-03-21T13:14:10Z,0.178056
2026-03-21T13:15:10Z,0.170652
2026-03-21T13:16:10Z,0.162515
2026-03-21T13:17:10Z,0.153684
2026-03-21T13:18:10Z,0.144200
2026-03-21T13:19:10Z,0.134106
2026-03-21T13:20:10Z,0.123449
2026-03-21T13:21:10Z,0.112278
2026-03-21T13:22:10Z,0.100644
2026-03-21T13:23:10Z,0.088598
2026-03-21T13:24:10Z,0.076196
2026-03-21T13:25:10Z,0.063491
2026-03-21T13:26:10Z,0.050541
2026-03-21T13:27:10Z,0.037402
2026-03-21T13:28:10Z,0.024131
2026-03-21T13:29:10Z,0.010787
2026-03-21T13:30:10Z,-0.002572
2026-03-21T13:31:10Z,-0.015890
2026-03-21T13:32:10Z,-0.029108
2026-03-21T13:33:10Z,-0.042170
2026-03-21T13:34:10Z,-0.055021
2026-03-21T13:35:10Z,-0.067606
