sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
66,1.075829653256575,2.1457733466113234,0.006666666666666667,-0.023236675187945366,-0.023236675187945366,0.0026280060294558887,0.00035211650314306625,0.0026280060294558887,True
67,0.6675234487192452,2.0319857727400144,0.006666666666666667,-0.013653180561959743,-0.013653180561959743,0.0015441383050576495,0.0002068932012529415,0.0015441383050576495,True
68,0.4664229325833218,2.2141626914459738,0.006666666666666667,-0.010395277291536331,-0.010395277291536331,0.001175678200601765,0.00015752463737807207,0.001175678200601765,True
69,1.1355286376668892,2.252922641624227,0.006666666666666667,-0.02575081679970026,-0.02575081679970026,0.002912348849934809,0.000390214513010115,0.002912348849934809,True
70,0.8835223787413251,2.2119502081516402,0.006666666666666667,-0.019671592861413956,-0.019671592861413956,0.0022248047707194756,0.0002980931045291204,0.0022248047707194756,True
71,1.1707413437276708,2.343291291847985,0.006666666666666667,-0.027614288963377476,-0.027614288963377476,0.0031231025051589455,0.00041845259133655897,0.0031231025051589455,True
72,1.1547588658983783,2.1913934293897483,0.006666666666666667,-0.025471721775829792,-0.025471721775829792,0.0028807839391124597,0.00038598525101595985,0.0028807839391124597,True
73,0.9920062176545039,2.2219007073812986,0.006666666666666667,-0.022186340764164925,-0.022186340764164925,0.0025092160592787415,0.0003362002881730776,0.0025092160592787415,True
74,1.0760126426581709,1.969812264079872,0.006666666666666667,-0.021334812976419926,-0.021334812976419926,0.002412910535905031,0.000323296678461522,0.002412910535905031,True
75,1.016571240116026,2.139435807636015,0.006666666666666667,-0.021891913376748562,-0.021891913376748562,0.002475917135473891,0.00033173869239393135,0.002475917135473891,True
76,1.5100823988623322,2.208230173456607,0.006666666666666667,-0.033565384335815907,-0.033565384335815907,0.003796155606849322,0.0005086324090160023,0.003796155606849322,True
77,1.2498238550177752,2.217323545141637,0.006666666666666667,-0.027894881553947926,-0.027894881553947926,0.0031548367951636145,0.0004227045478012424,0.0031548367951636145,True
78,0.6589297483111453,2.250842614654151,0.006666666666666667,-0.01492900587618351,-0.01492900587618351,0.0016884308441449422,0.00022622640814956764,0.0016884308441449422,True
