sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
66,1.075829653256575,2.1457733466113234,0.006666666666666667,-0.02358018420636654,-0.02358018420636654,0.0026668559158168088,0.0003573218512205001,0.0026668559158168088,True
67,0.6675234487192452,2.0319857727400144,0.006666666666666667,-0.013855015859007835,-0.013855015859007835,0.001566965340389353,0.000209951708641445,0.001566965340389353,True
68,0.4664229325833218,2.2141626914459738,0.006666666666666667,-0.010548951104283333,-0.010548951104283333,0.0011930582634918612,0.00015985332570704608,0.0011930582634918612,True
69,1.1355286376668892,2.252922641624227,0.006666666666666667,-0.026131492108106613,-0.026131492108106613,0.0029554021618700293,0.000395983062045939,0.0029554021618700293,True
70,0.8835223787413251,2.2119502081516402,0.006666666666666667,-0.019962399266660213,-0.019962399266660213,0.0022576941619890612,0.00030249982860606193,0.0022576941619890612,True
71,1.1707413437276708,2.343291291847985,0.006666666666666667,-0.028022512793540955,-0.028022512793540955,0.0031692714703897254,0.0004246385948725409,0.0031692714703897254,True
72,1.1547588658983783,2.1913934293897483,0.006666666666666667,-0.0258482713252306,-0.0258482713252306,0.002923370633759343,0.00039169127978126933,0.002923370633759343,True
73,0.9920062176545039,2.2219007073812986,0.006666666666666667,-0.02251432277262211,-0.02251432277262211,0.002546309900664032,0.00034117035048280387,0.002546309900664032,True
74,1.0760126426581709,1.969812264079872,0.006666666666666667,-0.021650207228958607,-0.021650207228958607,0.002448580733527992,0.00032807599217413917,0.002448580733527992,True
75,1.016571240116026,2.139435807636015,0.006666666666666667,-0.022215542383491993,-0.022215542383491993,0.002512518619929919,0.00033664278567684146,0.002512518619929919,True
76,1.5100823988623322,2.208230173456607,0.006666666666666667,-0.03406158275902271,-0.03406158275902271,0.0038522742498062527,0.0005161515319166526,0.0038522742498062527,True
77,1.2498238550177752,2.217323545141637,0.006666666666666667,-0.028307252563536167,-0.028307252563536167,0.0032014748083604642,0.0004289533972849762,0.0032014748083604642,True
78,0.6589297483111453,2.250842614654151,0.006666666666666667,-0.015149702318012714,-0.015149702318012714,0.0017133908649335857,0.00022957070612299925,0.0017133908649335857,True
79,1.0895349371597447,2.2875842575191965,0.006666666666666667,-0.025458809919655323,-0.025458809919655323,0.0028793235301094503,0.0003857895763844961,0.0028793235301094503,True
80,1.4654400461694754,2.0596489508262783,0.006666666666666667,-0.030830537900328636,-0.030830537900328636,0.0034868516091598038,0.0004671899462309556,0.0034868516091598038,True
81,0.7491099805200935,2.1848181292217737,0.006666666666666667,-0.016717861406505108,-0.016717861406505108,0.0018907454882990623,0.00025333377557403735,0.0018907454882990623,True
82,1.2669920752097419,2.2043834302229786,0.006666666666666667,-0.028528627939522266,-0.028528627939522266,0.0032265117846353025,0.00043230800623045014,0.0032265117846353025,True
83,1.1701723093136362,2.259616045367416,0.006666666666666667,-0.027008739300072193,-0.027008739300072193,0.0030546164351542976,0.00040927640406234606,0.0030546164351542976,True
84,0.6513073077712512,2.1703796657922423,0.006666666666666667,-0.014439146034419537,-0.014439146034419537,0.0016330289323391114,0.00021880331732182374,0.0016330289323391114,True
85,0.6308313527645083,2.219514352628593,0.006666666666666667,-0.014301812276244164,-0.014301812276244164,0.0016174967600633779,0.00021672222080733843,0.0016174967600633779,True
86,0.9197642285619994,2.3760145444086946,0.006666666666666667,-0.022322635166347027,-0.022322635166347027,0.002524630487936035,0.0003382656086692708,0.002524630487936035,True
87,0.9280569339709097,2.289443251528,0.006666666666666667,-0.02170322835445404,-0.02170322835445404,0.0024545772508200773,0.0003288794426519005,0.0024545772508200773,True
88,1.2263222982807207,2.1439622060896757,0.006666666666666667,-0.026856016367673874,-0.026856016367673874,0.0030373438310737403,0.00040696211372935175,0.0030373438310737403,True
89,1.2968214408590462,2.2823803715072257,0.006666666666666667,-0.030233473517000675,-0.030233473517000675,0.0034193252442661155,0.0004581423461836866,0.0034193252442661155,True
90,1.1870135698854405,2.2060520134173065,0.006666666666666667,-0.026747997850179672,-0.026747997850179672,0.0030251272566958393,0.000405325261529578,0.0030251272566958393,True
91,0.9252563168462918,2.336958384858815,0.006666666666666667,-0.022086803801357746,-0.022086803801357746,0.0024979586172311084,0.0003346919464555478,0.0024979586172311084,True
92,1.2294412919336166,2.2257148783283855,0.006666666666666667,-0.02795098815113306,-0.02795098815113306,0.0031611822799170984,0.00042355475509799165,0.0031611822799170984,True
93,0.8332121739891803,2.132557193781672,0.006666666666666667,-0.018149979412555695,-0.018149979412555695,0.0020527141959081245,0.0002750353448637063,0.0020527141959081245,True
94,1.1746834493167206,2.0363813381697256,0.006666666666666667,-0.024434294551610947,-0.024434294551610947,0.0027634535685601334,0.00037026460223193894,0.0027634535685601334,True
95,0.9708323713040244,2.126863753326335,0.006666666666666667,-0.021091319620609283,-0.021091319620609283,0.0023853719483399156,0.00031960688816186453,0.0023853719483399156,True
96,1.223213719843592,2.1139413056283765,0.006666666666666667,-0.02641284093260765,-0.02641284093260765,0.0029872218881036618,0.00040024646578503775,0.0029872218881036618,True
97,1.0914219266096732,2.1907054518077422,0.006666666666666667,-0.024422858841717243,-0.024422858841717243,0.0027621602163427736,0.00037009131090193263,0.0027621602163427736,True
98,1.1848678032294198,2.2059773629412742,0.006666666666666667,-0.02669874206185341,-0.02669874206185341,0.003019556524540607,0.0004045788603781114,0.003019556524540607,True
99,0.7092686518642333,2.2570467541182637,0.006666666666666667,-0.016352010890841484,-0.016352010890841484,0.0018493688126311697,0.0002477898726360066,0.0018493688126311697,True
100,0.9820026738862648,2.2360508238200874,0.006666666666666667,-0.022429220378398895,-0.022429220378398895,0.0025366850167385544,0.0003398807490005353,0.0025366850167385544,True
101,0.9788336008347901,2.175901774144182,0.006666666666666667,-0.021755446679890156,-0.021755446679890156,0.002460483084915169,0.0003296707428340151,0.002460483084915169,True
102,0.9884333966826286,2.106251350677627,0.006666666666666667,-0.02126559056341648,-0.02126559056341648,0.002405081572448702,0.00032224770551222926,0.002405081572448702,True
103,1.3184379877626329,2.1584733085694103,0.006666666666666667,-0.02906874194741249,-0.02906874194741249,0.003287597253409031,0.00044049261517593017,0.003287597253409031,True
104,0.8097188520701519,2.3111853660337576,0.006666666666666667,-0.019115641713142395,-0.019115641713142395,0.0021619281354486267,0.00028966850401724215,0.0021619281354486267,True
105,0.8024476440853684,2.376929522669565,0.006666666666666667,-0.01948286686092615,-0.01948286686092615,0.002203460312543664,0.0002952332419983232,0.002203460312543664,True
