time_utc,triangle_area_m2,triangle_aspect_ratio,side_length_1_m,side_length_2_m,side_length_3_m
2026-03-21T07:40:24Z,15586536.3720756,1.0001206939888,5999.27630823891,5999.61430855559,6000.00038482648
2026-03-21T07:40:25Z,15586267.0257149,1.00013384993107,5999.19747747376,5999.53755265534,6000.00046964261
2026-03-21T07:40:26Z,15585979.0832429,1.00014790230099,5999.11327779892,5999.45542430512,6000.00056045663
2026-03-21T07:40:27Z,15585672.543667,1.00016285108122,5999.02370931996,5999.3679234277,6000.00065681728
2026-03-21T07:40:28Z,15585347.4086863,1.00017869641697,5998.92877221155,5999.27505042529,6000.00075928883
2026-03-21T07:40:29Z,15585003.6775224,1.00019543829466,5998.82846665049,5999.17680525646,6000.00086745596
2026-03-21T07:40:30Z,15584641.3512205,1.00021307683926,5998.72279273812,5999.07318829137,6000.00098163038
2026-03-21T07:40:31Z,15584260.4297702,1.00023161208213,5998.61175072785,5998.96419958625,6000.00110168532
2026-03-21T07:40:32Z,15583860.9137351,1.00025104410517,5998.49534081751,5998.84983937576,6000.00122771271
2026-03-21T07:40:33Z,15583442.8033806,1.00027137295742,5998.37356332076,5998.73010772617,6000.00135969437
2026-03-21T07:40:34Z,15583006.0986029,1.00029259871465,5998.24641825381,5998.60500496403,6000.00149744594
2026-03-21T07:40:35Z,15582550.8003,1.00031472147516,5998.11390589713,5998.47453136898,6000.00164115379
2026-03-21T07:40:36Z,15582076.9089885,1.000337741309,5997.97602659222,5998.33868708675,6000.00179086681
2026-03-21T07:40:37Z,15581584.4246827,1.00036165827427,5997.83278057248,5998.19747229933,6000.00194642527
2026-03-21T07:40:38Z,15581073.3490571,1.00038647252193,5997.68416817808,5998.05088741578,6000.00210830429
2026-03-21T07:40:39Z,15580543.6812303,1.0004121840698,5997.53018956186,5997.89893258079,6000.00227596413
2026-03-21T07:40:40Z,15579995.4224197,1.00043879306535,5997.37084495673,5997.74160825213,6000.00244969381
