sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
156,0.7830062952393746,2.0991213221317366,0.006666666666666667,-0.022961579263210297,-0.022961579263210297,0.0032461167023723043,0.00043493479437347037,0.0032461167023723043,True
157,0.7153676356736915,2.230020245396482,0.006666666666666667,-0.022286253049969673,-0.022286253049969673,0.003150644721032198,0.0004221428677793832,0.003150644721032198,True
158,1.1969491553008924,2.237191154550663,0.006666666666666667,-0.03740914259105921,-0.03740914259105921,0.005288592889990404,0.0007085983875601155,0.005288592889990404,True
159,0.9523486332672442,2.1452815119534985,0.006666666666666667,-0.028541659004986286,-0.028541659004986286,0.0040349818306162,0.0005406318237163817,0.0040349818306162,True
160,0.9724437172234843,2.1682234598632775,0.006666666666666667,-0.029455572366714478,-0.029455572366714478,0.0041641834426590155,0.0005579430548638927,0.0041641834426590155,True
161,1.0692975012394406,2.262264901644929,0.006666666666666667,-0.03379410598427057,-0.03379410598427057,0.004777529191585163,0.0006401229121050327,0.004777529191585163,True
162,0.8862268336587582,2.3648336590167114,0.006666666666666667,-0.029278204776346684,-0.029278204776346684,0.0041391085778433945,0.0005545833693773683,0.0041391085778433945,True
163,0.8361901858677222,2.0662409442810263,0.006666666666666667,-0.02413709368556738,-0.02413709368556738,0.0034123011918255194,0.00045720122019099306,0.0034123011918255194,True
164,1.0108942771147602,2.222309886461761,0.006666666666666667,-0.031384073197841644,-0.031384073197841644,0.004436818760872889,0.0005944724211616718,0.004436818760872889,True
165,0.853896815231425,2.3085948322055674,0.006666666666666667,-0.027539247646927834,-0.027539247646927834,0.0038932693393067307,0.0005216443075797031,0.0038932693393067307,True
166,0.7265601141529802,2.1784821960330065,0.006666666666666667,-0.02211182191967964,-0.02211182191967964,0.0031259850980034933,0.000418838818955914,0.0031259850980034933,True
167,0.9689594215430974,2.226057151584464,0.006666666666666667,-0.030132894404232502,-0.030132894404232502,0.004259937575469719,0.0005707727858572354,0.004259937575469719,True
168,1.0825760788228487,2.089811759178828,0.006666666666666667,-0.03160563763231039,-0.03160563763231039,0.004468141729123912,0.0005986692661936047,0.004468141729123912,True
169,1.2368396610042436,1.914490801193648,0.006666666666666667,-0.033080010674893856,-0.033080010674893856,0.004676576356252708,0.0006265966267916761,0.004676576356252708,True
170,1.0421874724803686,2.2116785699441603,0.006666666666666667,-0.03220081143081188,-0.03220081143081188,0.004552282336010484,0.0006099429451491165,0.004552282336010484,True
171,1.1728659589679822,2.247053680672571,0.006666666666666667,-0.03681804984807968,-0.03681804984807968,0.005205029180933499,0.0006974020049441768,0.005205029180933499,True
